997.50623441396500000000,0.44859570698202000000,0.35457423200163000000
1000.00000000000000000000,0.44801089464064800000,0.35462498085812400000
1002.50000000000000000000,0.44742617046231800000,0.35467562608690500000
1005.00625000000000000000,0.44684154061736200000,0.35472616613782000000
1007.51876562500000000000,0.44625701125350000000,0.35477659945744900000
1010.03756253906000000000,0.44567258849572400000,0.35482692448913500000
1012.56265644541000000000,0.44508827844617600000,0.35487713967301200000
1015.09406308652000000000,0.44450408718403500000,0.35492724344603700000
1017.63179824424000000000,0.44392002076540200000,0.35497723424201500000
1020.17587773985000000000,0.44333608522318900000,0.35502711049163300000
1022.72631743420000000000,0.44275228656701300000,0.35507687062248800000
1025.28313322779000000000,0.44216863078308100000,0.35512651305912300000
1027.84634106085000000000,0.44158512383409700000,0.35517603622305000000
1030.41595691351000000000,0.44100177165915300000,0.35522543853279100000
1032.99199680579000000000,0.44041858017362700000,0.35527471840390600000
1035.57447679780000000000,0.43983555526909200000,0.35532387424902800000
1038.16341298980000000000,0.43925270281321400000,0.35537290447789500000
1040.75882152227000000000,0.43867002864966500000,0.35542180749738500000
1043.36071857608000000000,0.43808753859802600000,0.35547058171155400000
1045.96912037252000000000,0.43750523845370600000,0.35551922552166400000
1048.58404317345000000000,0.43692313398784500000,0.35556773732622800000
1051.20550328138000000000,0.43634123094723700000,0.35561611552103900000
1053.83351703959000000000,0.43575953505424800000,0.35566435849921100000
1056.46810083219000000000,0.43517805200673300000,0.35571246465121300000
1059.10927108427000000000,0.43459678747796000000,0.35576043236491200000
1061.75704426198000000000,0.43401574711653500000,0.35580826002560700000
1064.41143687263000000000,0.43343493654632600000,0.35585594601607000000
1067.07246546481000000000,0.43285436136639500000,0.35590348871658700000
1069.74014662848000000000,0.43227402715092800000,0.35595088650499500000
1072.41449699505000000000,0.43169393944916800000,0.35599813775672500000
1075.09553323754000000000,0.43111410378534600000,0.35604524084484300000
1077.78327207063000000000,0.43053452565862800000,0.35609219414009100000
1080.47773025081000000000,0.42995521054304800000,0.35613899601093100000
1083.17892457643000000000,0.42937616388745000000,0.35618564482358700000
1085.88687188787000000000,0.42879739111543200000,0.35623213894208600000
1088.60158906759000000000,0.42821889762529500000,0.35627847672830800000
1091.32309304026000000000,0.42764068878998400000,0.35632465654202600000
